Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US49,49,Utah,185039,165517,3928,7216,1531,963,5884
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US49,49,Utah,1203278,1113103,15285,13330,25448,12616,23496
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US49,49,Utah,1388317,1278620,19213,20546,26979,13579,29380
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US49,49,Utah,358340,320966,7536,13501,3006,1866,11465
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US49,49,Utah,2405545,2226363,26328,27228,54794,24183,46649
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US49,49,Utah,2763885,2547329,33864,40729,57800,26049,58114
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US49,49,Utah,174294,156296,3623,6356,1483,913,5623
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US49,49,Utah,1206277,1116596,11125,13889,29651,11635,23381
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US49,49,Utah,1380571,1272892,14748,20245,31134,12548,29004
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US49,49,Utah,186140,166443,3953,7293,1540,981,5930
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US49,49,Utah,1207713,1116881,15387,13318,25713,12679,23735
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US49,49,Utah,1393853,1283324,19340,20611,27253,13660,29665
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US49,49,Utah,360434,322739,7576,13649,3023,1894,11553
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US49,49,Utah,2413990,2233477,26512,27207,55364,24314,47116
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US49,49,Utah,2774424,2556216,34088,40856,58387,26208,58669
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US49,49,Utah,178681,159967,3682,6698,1542,966,5826
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US49,49,Utah,1221960,1129448,11544,13943,30945,11836,24244
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US49,49,Utah,1400641,1289415,15226,20641,32487,12802,30070
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US49,49,Utah,190855,170406,4067,7614,1612,1013,6143
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US49,49,Utah,1223288,1129785,15798,13388,26730,12835,24752
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US49,49,Utah,1414143,1300191,19865,21002,28342,13848,30895
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US49,49,Utah,369536,330373,7749,14312,3154,1979,11969
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US49,49,Utah,2445248,2259233,27342,27331,57675,24671,48996
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US49,49,Utah,2814784,2589606,35091,41643,60829,26650,60965
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US49,49,Utah,182332,163008,3786,6885,1599,981,6073
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US49,49,Utah,1237068,1141051,12137,14008,32251,12179,25442
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US49,49,Utah,1419400,1304059,15923,20893,33850,13160,31515
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US49,49,Utah,195317,174129,4201,7842,1660,1058,6427
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US49,49,Utah,1240154,1143034,16585,13518,28040,13168,25809
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US49,49,Utah,1435471,1317163,20786,21360,29700,14226,32236
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US49,49,Utah,377649,337137,7987,14727,3259,2039,12500
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US49,49,Utah,2477222,2284085,28722,27526,60291,25347,51251
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US49,49,Utah,2854871,2621222,36709,42253,63550,27386,63751
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US49,49,Utah,187185,167147,3915,7047,1680,1039,6357
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US49,49,Utah,1254706,1154859,12707,14343,33577,12598,26622
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US49,49,Utah,1441891,1322006,16622,21390,35257,13637,32979
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US49,49,Utah,200384,178434,4331,8046,1742,1089,6742
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US49,49,Utah,1258597,1157742,17196,13734,29405,13523,26997
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US49,49,Utah,1458981,1336176,21527,21780,31147,14612,33739
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US49,49,Utah,387569,345581,8246,15093,3422,2128,13099
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US49,49,Utah,2513303,2312601,29903,28077,62982,26121,53619
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US49,49,Utah,2900872,2658182,38149,43170,66404,28249,66718
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4582,3855,209,115,63,15,325
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312953,299914,2634,999,4465,69,4872
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US50,50,Vermont,317535,303769,2843,1114,4528,84,5197
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4626,3847,238,155,49,14,323
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303580,290976,3375,1039,3492,77,4621
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US50,50,Vermont,308206,294823,3613,1194,3541,91,4944
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9208,7702,447,270,112,29,648
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616533,590890,6009,2038,7957,146,9493
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625741,598592,6456,2308,8069,175,10141
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4582,3855,209,115,63,15,325
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312954,299914,2634,999,4465,69,4873
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US50,50,Vermont,317536,303769,2843,1114,4528,84,5198
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4626,3847,238,155,49,14,323
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303583,290979,3375,1039,3492,77,4621
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US50,50,Vermont,308209,294826,3613,1194,3541,91,4944
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9208,7702,447,270,112,29,648
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616537,590893,6009,2038,7957,146,9494
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625745,598595,6456,2308,8069,175,10142
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4642,3869,210,130,67,16,350
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312951,299830,2659,997,4491,71,4903
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US50,50,Vermont,317593,303699,2869,1127,4558,87,5253
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4663,3871,244,161,50,15,322
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303537,290876,3401,1034,3504,82,4640
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US50,50,Vermont,308200,294747,3645,1195,3554,97,4962
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9305,7740,454,291,117,31,672
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616488,590706,6060,2031,7995,153,9543
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625793,598446,6514,2322,8112,184,10215
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4820,3991,226,141,77,18,367
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312704,299230,2768,1006,4599,71,5030
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US50,50,Vermont,317524,303221,2994,1147,4676,89,5397
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4917,4065,266,170,53,15,348
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303879,290842,3537,1035,3634,85,4746
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US50,50,Vermont,308796,294907,3803,1205,3687,100,5094
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9737,8056,492,311,130,33,715
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616583,590072,6305,2041,8233,156,9776
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626320,598128,6797,2352,8363,189,10491
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5009,4145,239,144,79,17,385
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312226,298426,2837,999,4756,77,5131
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US50,50,Vermont,317235,302571,3076,1143,4835,94,5516
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5086,4194,283,161,63,20,365
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303632,290263,3618,1016,3790,91,4854
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US50,50,Vermont,308718,294457,3901,1177,3853,111,5219
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,10095,8339,522,305,142,37,750
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,615858,588689,6455,2015,8546,168,9985
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625953,597028,6977,2320,8688,205,10735
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5218,4327,236,149,84,19,403
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312224,297965,3016,988,4908,81,5266
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US50,50,Vermont,317442,302292,3252,1137,4992,100,5669
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5369,4439,297,169,69,23,372
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303819,290024,3815,1018,3895,90,4977
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US50,50,Vermont,309188,294463,4112,1187,3964,113,5349
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,10587,8766,533,318,153,42,775
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616043,587989,6831,2006,8803,171,10243
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626630,596755,7364,2324,8956,213,11018
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US51,51,Virginia,302881,251540,24758,9364,3700,1253,12266
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3772160,2636976,800246,10508,232936,2692,88802
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US51,51,Virginia,4075041,2888516,825004,19872,236636,3945,101068
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US51,51,Virginia,328944,275260,24587,11220,3828,1705,12344
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3597039,2561656,729823,10433,208685,2551,83891
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US51,51,Virginia,3925983,2836916,754410,21653,212513,4256,96235
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,631825,526800,49345,20584,7528,2958,24610
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7369199,5198632,1530069,20941,441621,5243,172693
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8001024,5725432,1579414,41525,449149,8201,197303
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US51,51,Virginia,302881,251540,24758,9364,3700,1253,12266
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3772167,2636982,800246,10508,232937,2692,88802
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US51,51,Virginia,4075048,2888522,825004,19872,236637,3945,101068
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US51,51,Virginia,328944,275260,24587,11220,3828,1705,12344
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3597039,2561656,729823,10433,208685,2551,83891
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US51,51,Virginia,3925983,2836916,754410,21653,212513,4256,96235
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,631825,526800,49345,20584,7528,2958,24610
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7369206,5198638,1530069,20941,441622,5243,172693
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8001031,5725438,1579414,41525,449150,8201,197303
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US51,51,Virginia,305773,253994,24942,9409,3739,1260,12429
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3779623,2639793,801637,10560,235162,2718,89753
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US51,51,Virginia,4085396,2893787,826579,19969,238901,3978,102182
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US51,51,Virginia,332112,278017,24766,11266,3858,1711,12494
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3606909,2566277,731797,10564,210769,2594,84908
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US51,51,Virginia,3939021,2844294,756563,21830,214627,4305,97402
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,637885,532011,49708,20675,7597,2971,24923
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7386532,5206070,1533434,21124,445931,5312,174661
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8024417,5738081,1583142,41799,453528,8283,199584
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US51,51,Virginia,317724,264377,25553,9601,3874,1272,13047
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3807248,2649710,806778,10669,244021,2819,93251
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US51,51,Virginia,4124972,2914087,832331,20270,247895,4091,106298
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US51,51,Virginia,344571,288792,25405,11454,4014,1760,13146
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3636307,2578900,736744,10767,218505,2756,88635
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US51,51,Virginia,3980878,2867692,762149,22221,222519,4516,101781
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,662295,553169,50958,21055,7888,3032,26193
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7443555,5228610,1543522,21436,462526,5575,181886
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8105850,5781779,1594480,42491,470414,8607,208079
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US51,51,Virginia,330067,274532,26593,9965,4062,1346,13569
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3833163,2656966,812846,10844,253114,2923,96470
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US51,51,Virginia,4163230,2931498,839439,20809,257176,4269,110039
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US51,51,Virginia,357549,299718,26307,11784,4165,1816,13759
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3665849,2590184,743305,11040,226095,2817,92408
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US51,51,Virginia,4023398,2889902,769612,22824,230260,4633,106167
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,687616,574250,52900,21749,8227,3162,27328
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7499012,5247150,1556151,21884,479209,5740,188878
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8186628,5821400,1609051,43633,487436,8902,216206
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US51,51,Virginia,341830,284031,27690,10342,4304,1398,14065
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3856373,2661020,819376,11009,262257,3019,99692
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US51,51,Virginia,4198203,2945051,847066,21351,266561,4417,113757
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US51,51,Virginia,370960,310744,27367,12214,4328,1840,14467
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3691242,2596001,750419,11345,234425,2984,96068
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US51,51,Virginia,4062202,2906745,777786,23559,238753,4824,110535
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,712790,594775,55057,22556,8632,3238,28532
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7547615,5257021,1569795,22354,496682,6003,195760
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8260405,5851796,1624852,44910,505314,9241,224292
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013287,2461760,106502,44654,258729,19586,122056
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US53,53,Washington,3374833,2770200,116535,60461,264619,21594,141424
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955463,2427028,124970,44495,221023,19735,118212
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US53,53,Washington,3349707,2765062,135798,62188,227066,21911,137682
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968750,4888788,231472,89149,479752,39321,240268
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724540,5535262,252333,122649,491685,43505,279106
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013289,2461762,106502,44654,258729,19586,122056
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US53,53,Washington,3374835,2770202,116535,60461,264619,21594,141424
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955464,2427029,124970,44495,221023,19735,118212
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US53,53,Washington,3349708,2765063,135798,62188,227066,21911,137682
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968753,4888791,231472,89149,479752,39321,240268
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724543,5535265,252333,122649,491685,43505,279106
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US53,53,Washington,364294,310559,10108,16091,5941,2040,19555
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3018349,2463371,107061,44729,260622,19718,122848
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US53,53,Washington,3382643,2773930,117169,60820,266563,21758,142403
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US53,53,Washington,397253,340405,10922,17954,6101,2222,19649
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2962360,2430242,125868,44553,222829,19874,118994
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US53,53,Washington,3359613,2770647,136790,62507,228930,22096,138643
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,761547,650964,21030,34045,12042,4262,39204
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5980709,4893613,232929,89282,483451,39592,241842
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6742256,5544577,253959,123327,495493,43854,281046
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US53,53,Washington,375769,319551,10471,17215,6178,2111,20243
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3041497,2470814,110054,44987,269509,20226,125907
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US53,53,Washington,3417266,2790365,120525,62202,275687,22337,146150
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US53,53,Washington,410012,350647,11287,19129,6354,2293,20302
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2994203,2445290,130570,44871,230918,20298,122256
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US53,53,Washington,3404215,2795937,141857,64000,237272,22591,142558
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,785781,670198,21758,36344,12532,4404,40545
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6035700,4916104,240624,89858,500427,40524,248163
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6821481,5586302,262382,126202,512959,44928,288708
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US53,53,Washington,387339,329182,10918,17729,6386,2162,20962
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3067668,2479578,113706,45290,279051,20786,129257
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US53,53,Washington,3455007,2808760,124624,63019,285437,22948,150219
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US53,53,Washington,421735,360248,11803,19772,6550,2355,21007
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,3018576,2453183,134040,45112,239543,20904,125794
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US53,53,Washington,3440311,2813431,145843,64884,246093,23259,146801
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,809074,689430,22721,37501,12936,4517,41969
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6086244,4932761,247746,90402,518594,41690,255051
